judul,harga,lokasi,kamar_tidur,kamar_mandi,luas_tanah,luas_bangunan,jumlah_garasi,daya_watt,jumlah_lantai,sertifikat_Hak_Pakai,sertifikat_Lainnya,sertifikat_PPJB,sertifikat_SHM,kota_Batu,kota_Gresik,kota_Jember,kota_Kediri,kota_Lumajang,kota_Madiun,kota_Malang,kota_Mojokerto,kota_Nganjuk,kota_Pamekasan,kota_Pasuruan,kota_Probolinggo,kota_Sidoarjo,kota_Situbondo,kota_Surabaya,kota_Trenggalek,kota_Tuban,kota_Tulungagung,kota_original,sertifikat_rumah_original
Termurah Rumah 2 Lantai Modern Full Furnished di Green Orchid Malang,2100000000,"Soekarno Hatta, Malang",4,2,105,196,2,4400,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Turun Harga! Rumah Siap Huni Hook Deltasari Baru Delta Tiaara,3300000000,"Waru, Sidoarjo",7,5,315,395,2,5500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Dijual Rumah Deltasari Baru Cluster Delta Casabella Waru Sidoarjo,1400000000,"Waru, Sidoarjo",3,2,195,150,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Rumah Siap Huni Deltasari Baru Delta Casabella Waru Sidoarjo,1100000000,"Waru, Sidoarjo",2,1,156,110,2,2200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
"Dekat Merr ,upn, Superindo Modern Minimalis Baru Rungkut Mapan",1690000000,"Rungkut, Surabaya",3,3,93,130,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Buruan!! Baru 2 Lt Pakal Madya Asri Dekat Ciland Surabaya Barat,1300000000,"Citraland, Surabaya",3,3,94,150,1,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"JUAL Rumah Baru Gress Rungkut Mapan, 2 lantai, Surabaya",1700000000,"Rungkut, Surabaya",3,3,120,200,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"Teraland By Chalidana , Rumah Minimalis Modern 1lt & 2lt Di Menganti Gresik, Lokasi Strategis Mepet Surabaya",400000000,"Menganti, Gresik",2,1,60,38,1,1300,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gresik,SHM
"Mansion Nine , Menganti , Surabaya Coret Perbatasan , Rumah Baru 1lt Perbatasan Surabaya Menganti",750000000,"Menganti, Surabaya",2,1,60,48,1,1300,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
"Rumah 2 Lantai Bagus SHM di Kalikepiting, Surabaya",2800000000,"Tambaksari, Surabaya",6,3,136,300,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"RUMAH DIJUAL SELANGKAH MENUJU SURABAYA, WARU MURAH MERIAH",650000000,"Sidoarjo, Surabaya",2,1,60,40,1,1300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"Rumah Dijual di Graha Asri Sukodono, Sidoarjo, Murah",700000000,"Sukodono, Sidoarjo",3,1,90,72,1,1300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,HGB
"Rumah 2 Lantai SHM di Raya Gayungsari, Surabaya",3900000000,"Surabaya Kota, Surabaya",6,3,292,198,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Green Iconic Rumah Murah Full Furnished Hanya 300 Jutaan,375000000,"Karangploso, Malang",2,1,72,50,1,1300,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Best Deal Rumah Baru American Style Dian Istana 3 Kamar 2Man,2370000000,"Graha, Surabaya",3,3,105,140,2,2200,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,Lainnya
"Rumah Minimalis Modern Graha Natura 2 Lantai Hanya 1,9 Milyaran",1900000000,"Citraland, Surabaya",2,2,96,97,2,2200,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,PPJB
Rumah Cantik Tanahnya Luas Lokasi Dekat Kampus Umm3 Malang,1500000000,"Lowokwaru, Malang",8,4,140,156,1,1300,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Murah Siap Huni Dekat Kampus Ub Malang Rumah,1100000000,"Lowokwaru, Malang",3,2,72,110,2,1300,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Cantik Dan Murah Dekat Kampus Ub Dan Umm3,490000000,"Lowokwaru, Malang",2,1,61,53,1,1300,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
"Investasi Villa Mewah Muslim ,harga Nego, View Istimewa",18500000000,"Batu, Malang",5,4,1560,550,8,5500,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Dijual Rumah Citraland District 9 Baru Murah Siap Huni,3800000000,"Citraland, Surabaya",4,2,144,158,2,2200,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,PPJB
RUMAH DIJUAL DI DHARMAHUSADA INDAH SURABAYA,5800000000,"Surabaya Kota, Surabaya",6,4,375,375,1,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
RUMAH DIJUAL DI SURABAYA BARAT MURAH GRAND HARVEST BEBAS BANJIR,1900000000,"Karangpilang, Surabaya",2,2,126,87,1,2200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
"Rumah Kost 2 Lantai Bagus SHM di Tenggilis Mejoyo, Surabaya",6900000000,"Tenggilis Mejoyo, Surabaya",25,12,326,425,1,4400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
RUMAH MEWAH DIJUAL GALAXY BUMI PERMAI SURABAYA SHM ON HAND ADA KOLAM RENANG,15000000000,"Surabaya Kota, Surabaya",6,4,375,800,2,10600,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"Row 3 Mbl, Manyar Tirtoyoso Dkt Sekolah Petra Manyar Dkt Merr",3000000000,"Manyar, Surabaya",4,3,200,200,1,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"Rumah Dijual 2 Lantai Bagus di Taman Hunian Satelit II, Surabaya",9250000000,"Sukomanunggal, Surabaya",4,3,450,600,2,7700,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah 2 Lantai Juanda Harapan Permai Sidoarjo,930000000,"Sidoarjo, Sidoarjo",2,2,94,48,2,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Rumah Siap Huni Lokasi Strategis Selangkah Dari Universitas Ub Polinema Asia Kota Malang,825000000,"Malang Kota, Malang",2,2,74,54,1,1300,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
"Rumah  Siap Huni, Anti Banjir, Lokasi Bagus, Row jalan lebar dan Strategis, akses cepat ke Exit Tol Malang Kota, Kampus UM 2",1300000000,"Sawojajar, Malang",5,1,135,100,1,2200,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
"Rumah Modern Di Perumahan Pratama, Surabaya, Strategis, dekat UNESA, Pusat kuliner Wiyung, RSIA Graha Medika, Exit Tol Gunung Sari",2100000000,"Wiyung, Surabaya",3,2,129,150,1,900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
"Dijual Rumah Modern Di Jalan Sutorejo Utara, Mulyorejo, Kota Surabaya",2800000000,"Sutorejo, Surabaya",4,3,156,256,2,5500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"Dijual Rumah Kost Aktif Baru Di Perum Myrra Residence, Jalan Bunga Vinolia, Soekarno Hatta, Kota Malang",1600000000,"Soekarno Hatta, Malang",6,2,84,120,1,1300,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
"DIJUAL RUMAH DI PERUMAHAN PONDOK BLIMBING INDAH (PBI), ARAYA, KOTA MALANG",2000000000,"Araya, Malang",3,2,200,108,1,2200,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
"RUMAH MEWAH DI PERUM ARAYA TAMAN GOLF UTAMA, ARAYA, MALANG",3750000000,"Araya, Malang",4,4,300,250,2,5500,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
"Jual Murah Rumah Wisata Bukit Mas, Surabaya Barat (wbm)",3300000000,"Lakarsantri, Surabaya",3,3,180,260,2,4400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Shm Baru Gress Hook (selatan & Utara) Siap Huni,4500000000,"Sidoarjo, Surabaya",4,3,221,350,3,4400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"Rumah Siap Huni Araya, Strategis (hook), Full Jati",16500000000,"Surabaya Kota, Surabaya",4,4,625,500,2,4400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Hook 2 Lantai Murah Bawah Pasaran Di Villa Centra Raya Sby,4850000000,"Citraland, Surabaya",6,4,333,450,4,5500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
Di Bawah Pasaran Rumah Siap Huni Di Medokan Ayu Dekat Upn Surabay,680000000,"Rungkut, Surabaya",2,2,100,90,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Turun Harga Rumah Baru Di Villa Kalijudan Dekat Galaxi Mall Sby,1700000000,"Surabaya Kota, Surabaya",1,4,100,160,1,2200,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"Dijual Rumah Modern Baru Di Perumahan Araya, Blimbing, Kota Malang",2000000000,"Araya, Malang",4,3,144,160,1,1300,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
"Rumah Strategis Dekat Sekolah, Rumah Sakit & Shopping Centre",700000000,"Blimbing, Malang",2,1,74,74,1,1300,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Drop 500jt Nego - Dekat Pusat Kota Rumah Lama Sidosermo Surabaya Shm Strategis Harga Bu,2500000000,"Wonocolo, Surabaya",3,1,300,144,1,1300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
JUAL RUGI Rumah Villa 2 Lantai Baru Bloomfield The Taman Dayu Ciputra Pandaan Sudah Renov Furnished,1000000000,"Pandaan, Pasuruan",3,2,60,90,1,2200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Pasuruan,HGB
Rumah Garden Dian Regency Waru Sidoarjo Siap Huni 2 Lantai Terawat Siap Huni Dkt Bandara Juanda,1150000000,"Waru, Sidoarjo",3,3,99,110,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
"Lingkungan Nyaman & Sejuk, Rumah Siap Huni Dekat Jalan Poros Strategis",850000000,"Malang Kota, Malang",5,2,163,195,2,2200,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Harga Terjangkau! Rumah Baru Dekat Pusat Kota & Kampus,430000000,"Malang Kota, Malang",2,1,66,50,1,1300,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
"Rumah Dekat Kampus Brawijaya,Kuliner Soehat Cocok untuk Keluraga Kecil",825000000,"Lowokwaru, Malang",2,2,74,54,1,1300,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Dijual Cepat Murah Rumah 2 Lantai Grand Pakuwon Surabaya,850000000,"Surabaya Kota, Surabaya",2,2,72,70,1,1300,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,PPJB
Rumah Medokan Ayu 2 Lt Free Dp Bonus Melimpah Nara Park Surabaya,550000000,"Medokan Ayu, Surabaya",2,1,50,30,1,1300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Cepat Murah Polll Grand Harvest Wiyung Surabaya Barat,1550000000,"Surabaya Kota, Surabaya",2,2,128,87,1,2200,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,PPJB
DIJUAL CEPAT CITRALAND UTAMA TPR TAMAN PUSPA RAYA ATTIC HANYA 1 M AN,1800000000,"Citraland, Surabaya",2,1,120,120,1,5500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Jual Rumah Lebak Arum 1 Lantai Sudah Renovasi Bagus Shm Surabaya,1800000000,"Kenjeran, Surabaya",3,2,226,170,1,2200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
DIJUAL RUMAH BARU GRESS SUTOREJO TIMUR CEPAT BUTUH LAKU SEGERA,2800000000,"Mulyorejo, Surabaya",5,4,154,258,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Baru Renovasi Sulfat Blimbing Malang,1700000000,"Blimbing, Malang",2,2,189,150,1,1300,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Dijual 2 Lantai Northwest Lake Citraland 800 Juta Nego,800000000,"Surabaya Kota, Surabaya",1,2,55,45,1,1300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
Dijual Rumah Northwest Central 2 Lantai Masih Baru Nego Bebas Dipertimbangkan,1420000000,"Citraland, Surabaya",3,2,75,72,1,2200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
Dijual Rumah Estetik Interior Bukit Palma 2 Lantai Harga Di Bawah 1 M,1050000000,"Surabaya Kota, Surabaya",3,2,60,90,1,1300,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"Dijual Rumah Greenlake Citraland Surabaya 2 Lantai Harga Di Pasar 1,6 Man Aja",1650000000,"Surabaya Kota, Surabaya",3,2,105,95,2,3500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
Dijual Citraland Oakwood Park Luas Hampir 200m2 Hanya 4m Masih Nego,4000000000,"Surabaya Kota, Surabaya",4,3,170,232,2,5500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
"Termurah Citraland Greenlake Luas 120m2 Hanya 1,8 M Masih Bisa Nego",1800000000,"Surabaya Kota, Surabaya",4,3,120,138,2,2200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
"Dijual Rumah Luas Hampir 1,000 Raya Darmo Permai Timur Surabaya",18000000000,"Surabaya Kota, Surabaya",6,6,825,1000,2,5500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Murah Di Bawah Pasar Rumah Baru Amega Westparc Menganti,1900000000,"Menganti, Gresik",2,3,100,130,2,3500,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gresik,HGB
DIJUAL MURAH RUMAH HOOK MEWAH PAKUWON CITY SURABAYA TIMUR,5950000000,"Pakuwon City, Surabaya",5,5,333,450,2,6600,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,Lainnya
Termurah Pakuwon City Palm Beach Dekat Grand Island San Antonio Aruba,3400000000,"Pakuwon City, Surabaya",3,3,170,210,1,4400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
DIJUAL CEPAT RUMAH MEWAH VILLA BUKIT MAS SURABAYA,6500000000,"Dukuh Pakis, Surabaya",4,3,312,400,1,7700,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Manyar Surabaya Baru Lokasi Favorit Hanya 3 M An,4099999999,"Surabaya Kota, Surabaya",4,3,157,215,2,4400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Mewah 0 Jalan Raya Dharmahusada Surabaya,29000000000,"Dharma Husada, Surabaya",5,4,680,1000,2,6600,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
RUMAH SUTOREJO TIMUR SURABAYA,2700000000,"Sutorejo, Surabaya",4,4,159,216,2,5500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"Rumah Nyaman 2 Lantai Siap Huni di Tambakrejo, Sidoarjo",1790000000,"Waru, Sidoarjo",3,2,105,105,2,1300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,HGB
"HOT DEAL! Rumah 2 Lantai Delta Sari Baru - Lokasi Premium, Harga Nego",2370000000,"Waru, Sidoarjo",6,3,210,227,2,5500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Rumah Baru Dekat Merr Dan Superindo Minimalis Nirwana Executive Rungkut Surabaya Timur,2600000000,"Rungkut, Surabaya",5,4,120,180,2,2200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Mewah Plus Private Pool Di Araya Boulevard Malang,59000000000,"Araya, Malang",11,14,1241,2300,11,11000,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,HGB
Rumah Modern Minimalis 2 Lantai Di Cluster Golf Araya Malang,2600000000,"Araya, Malang",3,2,300,200,2,3500,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,HGB
Rumah Modern Minimalis Dekat Binus Araya Malang,1600000000,"Araya, Malang",3,1,144,84,1,2200,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Bagus Di Blok Depan Pbi Araya Blimbing Malang,1350000000,"Araya, Malang",3,1,120,70,1,1300,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Plus Usaha Apotek Di Pbi Araya Blimbing Malang,2300000000,"Araya, Malang",3,1,227,140,2,2200,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Minimalis Siap Huni Di Area Golf Araya Blimbing Malang,2000000000,"Araya, Malang",2,1,200,150,2,1300,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Mewah Hook Split Level Di Araya Blimbing Malang,8000000000,"Araya, Malang",4,4,342,500,2,5500,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Modern Plus Kolam Renang Di Boulevard Araya Golf Malang,5000000000,"Araya, Malang",4,3,360,450,1,3500,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,HGB
Rumah Terawat Minimalis Dekat Superindo Di Araya Malang,1800000000,"Araya, Malang",4,1,200,100,1,1300,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Open Space Siap Huni Di Araya Golf Malang,2400000000,"Araya, Malang",3,2,240,180,1,2200,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Mewah Kualitas Premium Di Boulevard Araya Golf Malang,6250000000,"Araya, Malang",5,5,392,360,3,5500,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,HGB
Rumah Minimalis Baru Gres Di Araya Golf Malang,1300000000,"Araya, Malang",2,1,115,78,1,2200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,HGB
Rumah Terawat Siap Huni Di Pbi Araya Malang,1400000000,"Araya, Malang",2,2,140,80,1,1300,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Mewah Klasik Modern Di Boulevard Araya Malang,35000000000,"Araya, Malang",16,12,2672,2009,8,13200,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
"Rumah Bagus Premium Di Boulevard Araya Golf, Araya",3900000000,"Araya, Malang",4,4,300,250,2,5500,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Minimalis Modern Dekat Binus Di Araya Hill Malang,1500000000,"Araya, Malang",2,1,120,72,1,1300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,HGB
Rumah Baru American Modern 2 Lantai Di Araya Golf Malang,3700000000,"Araya, Malang",4,3,200,250,2,2200,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,HGB
rumah baru international village citraland utama surabaya barat,4050000000,"Citraland, Surabaya",5,5,150,230,2,3500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Strategis Poros Jalan Panglima Sudirman Rampal Klojen,15000000000,"Klojen, Malang",8,8,997,700,5,2200,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Modern Minimalis Cantik Full Furnished Di Pakis Malang,1000000000,"Pakis, Malang",4,1,124,162,1,1300,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Modern Estetik Dekat Binus Semi Furnished Di Araya Malang,2600000000,"Araya, Malang",6,3,162,256,3,5500,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
RUMAH MODERN GRES DEKAT BINUS DI ARAYA VALLEY MALANG,3800000000,"Araya, Malang",5,5,200,400,2,2200,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,HGB
Rumah Klasik Modern Furnished Di Araya Boulevard Malang,7250000000,"Araya, Malang",6,6,540,600,2,5500,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Minimalis Terawat Siap Huni Di Area Golf Araya Malang,1900000000,"Araya, Malang",2,1,200,150,2,1300,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Jual Murah Rumah Dekat Indomaret Alfamart Di Araya Malang,2000000000,"Araya, Malang",3,2,250,200,1,2200,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Dijual Wisata Bukit Mas Dekat Clubhouse,2990000000,"Wisata Bukit Mas, Surabaya",3,3,180,275,1,5500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
Rumah dijual Wisata Bukit Mas siap huni,3300000000,"Wisata Bukit Mas, Surabaya",4,3,180,240,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Dijual Royal Residence Siap Huni,2950000000,"Wiyung, Surabaya",3,3,191,170,2,2200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
Di Jual ******** Tawangrejo Pandaanrr,480000000,"Pandaan, Pasuruan",3,2,605,500,1,1300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Pasuruan,SHM
"Rumah 2lt Di Villa Taman Gapura - Citraland, Surabaya Barat",4500000000,"Citraland, Surabaya",3,3,217,340,2,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"Hijrah Ke Malang Tanpa Ribet, Rumah Siap Huni Full Furnished",1210000000,"Kedungkandang, Malang",3,2,72,80,1,2200,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
"RUMAH ELITE MEWAH BARU GRESS 3 LANTAI DI CITRALAND, CLUSTER DEPAN",12000000000,"Citraland, Surabaya",5,7,264,600,2,7700,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
"RUMAH SIAP HUNI BARU RENOV DI ROYAL RESIDENCE WIYUNG, DEKAT UNESA",3500000000,"Wiyung, Surabaya",3,3,204,150,2,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Harga Damai Rumah Modern Minimalis Hanya 200 Meter Dari Merr,675000000,"Gununganyar, Surabaya",2,1,69,50,1,1300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Cuan Maksimal! Rumah 1.5 Lantai 5 Kamar Tidur Di Jantung Pendidikan Malang - Dekat Ub & Polinema! SHM di Lowokwaru,2300000000,"Lowokwaru, Malang",5,3,195,150,1,2200,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Rumah Bagus Siap Huni Di Jalan Bunga. Lowokwaru Malang,3400000000,"Lowokwaru, Malang",4,3,350,350,1,3500,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
